categoria	subcategoria	letter	mode	answer	difficulty	description	acceptedAnswers
Preguntas de cultura general	Futbol Argentino	N	startsWith	Nahuel Amarilla	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	N	startsWith	Nahuel Arena	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	N	startsWith	Nahuel Banegas	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	N	startsWith	Nahuel Barragán	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	N	startsWith	Nahuel Basualdo	normal	Argentine professional footballer.	
Preguntas de cultura general	Futbol Argentino	N	startsWith	Nahuel Benítez	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	N	startsWith	Nahuel Bustos	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	N	startsWith	Nahuel Calvo	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	N	startsWith	Nahuel Cisneros	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	N	startsWith	Nahuel Donadell	normal	futbolista argentino-chileno.	
Preguntas de cultura general	Futbol Argentino	Ñ	contains	Aaron Barquett	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	Ñ	contains	Aaron Sirsek	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	Ñ	contains	Aarón Wergifker	normal	futbolista brasileño nacionalizado argentino.	
Preguntas de cultura general	Futbol Argentino	Ñ	contains	Abel Ernesto Herrera	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	Ñ	contains	Abel Luis Espinoza	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	Ñ	contains	Abel Méndez	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	Ñ	contains	Abel Morán Puente	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	Ñ	contains	Abel Soriano	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	Ñ	contains	Adán Loizo	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	Ñ	contains	Adela Medina	normal	futbolista argentina.	
Preguntas de cultura general	Futbol Argentino	O	startsWith	Obdulio Diano	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	O	startsWith	Octavio Díaz	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	O	startsWith	Octavio Montiquín	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	O	startsWith	Octavio Trillini	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	O	startsWith	Oliver Benítez	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	O	startsWith	Omar Asad	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	O	startsWith	Omar Chiodín	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	O	startsWith	Omar da Fonseca	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	O	startsWith	Omar De Felippe	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	O	startsWith	Omar Enrique Mallea	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	P	startsWith	Pablo Abdala	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	P	startsWith	Pablo Abraham	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	P	startsWith	Pablo Adasme	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	P	startsWith	Pablo Aimar	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	P	startsWith	Pablo Alejandro Izaguirre	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	P	startsWith	Pablo Alejandro Verón	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	P	startsWith	Pablo Algañaraz	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	P	startsWith	Pablo Alvarado	normal	exfutbolista argentino.	
Preguntas de cultura general	Futbol Argentino	P	startsWith	Pablo Andrés Acosta	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	P	startsWith	Pablo Andrés Aguilar	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	Q	contains	Aaron Barquett	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	Q	contains	Adelqui Cornaglia	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	Q	contains	Adolfo Vázquez	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	Q	contains	Alan Ezequiel Garay	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	Q	contains	Alejandro Quintana	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	Q	contains	Alexis Vázquez	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	Q	contains	Andrés Quetglás	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	Q	contains	Ángel Cequeira	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	Q	contains	Ángel Vázquez	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	Q	contains	Antonella Aquino	normal	futbolista argentina.	
Preguntas de cultura general	Futbol Argentino	R	startsWith	Rafael Alberto Luongo	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	R	startsWith	Rafael Arcos	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	R	startsWith	Rafael Barrios	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	R	startsWith	Rafael Delgado	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	R	startsWith	Rafael Domingo Moreno	normal	atleta argentino.	
Preguntas de cultura general	Futbol Argentino	R	startsWith	Rafael Franco Reyes	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	R	startsWith	Rafael Luongo	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	R	startsWith	Rafael Maceratesi	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	R	startsWith	Rafael Monti	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	R	startsWith	Rafael Pavón	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	S	startsWith	Sabino Coletta	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	S	startsWith	Sabrina Barbitta	normal	futbolista argentina.	
Preguntas de cultura general	Futbol Argentino	S	startsWith	Sabrina Pagliero López	normal	futbolista argentina.	
Preguntas de cultura general	Futbol Argentino	S	startsWith	Said Llambay	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	S	startsWith	Salustiano Vidal	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	S	startsWith	Salvador Calvanese	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	S	startsWith	Salvador Capitano	normal	futbolista y entrenador de fútbol argentino.	
Preguntas de cultura general	Futbol Argentino	S	startsWith	Salvador Carreras	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	S	startsWith	Salvador Ginel	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	S	startsWith	Salvador Gualtieri	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	T	startsWith	Tati Errecalde	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	T	startsWith	Teodoro Fernández Pérez	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	T	startsWith	Teófilo Juárez	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	T	startsWith	Thiago Almada	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	T	startsWith	Thiago Luna	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	T	startsWith	Thiago Nuss	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	T	startsWith	Thiago Prieto Acosta	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	T	startsWith	Thomas Amilivia	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	T	startsWith	Thomas Patrick Moore	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	T	startsWith	Thomas Silvero	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	U	startsWith	Ubaldo Faina	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	U	startsWith	Ubaldo Fillol	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	U	startsWith	Uberto Giménez	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	U	startsWith	uhalde jara	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	U	startsWith	Ulises Morales	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	U	startsWith	Ulises Pascua	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	U	startsWith	Ulises Virreyra	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	U	startsWith	Uriel Jové	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	U	startsWith	Uriel Ramírez Kloster	normal	Argentine professional footballer.	
Preguntas de cultura general	Futbol Argentino	U	startsWith	Uni?n de Santa Fe	normal	futbolista, club o referencia del futbol argentino.	
Preguntas de cultura general	Futbol Argentino	V	startsWith	Valentin Barbero	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	V	startsWith	Valentín Brasca	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	V	startsWith	Valentín Burgoa	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	V	startsWith	Valentín Fauro Aguirre	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	V	startsWith	Valentín Haberkon	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	V	startsWith	Valentín Larralde	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	V	startsWith	Valentín Mariano Castellanos	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	V	startsWith	Valentín Otondo	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	V	startsWith	Valentín Perales	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	V	startsWith	Valentin Sabella	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	W	contains	Aarón Wergifker	normal	futbolista brasileño nacionalizado argentino.	
Preguntas de cultura general	Futbol Argentino	W	contains	Alejandro Kruchowski	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	W	contains	Alejandro Semenewicz	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	W	contains	Alex Werner	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	W	contains	Alexander Szymanowski	normal	jugador argentino.	
Preguntas de cultura general	Futbol Argentino	W	contains	Alexis Weisheim	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	W	contains	Alfredo Brown	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	W	contains	Arnoldo Watson Hutton	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	W	contains	Augusto Winn	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	W	contains	Bruno Weisser	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	X	contains	Alex Gustavo Rodríguez	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	X	contains	Alex Vigo	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	X	contains	Alex Werner	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	X	contains	Alexander Barboza	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	X	contains	Alexander Díaz	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	X	contains	Alexander Hollman	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	X	contains	Alexander Leonel Corro	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	X	contains	Alexander Sosa	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	X	contains	Alexander Szymanowski	normal	jugador argentino.	
Preguntas de cultura general	Futbol Argentino	X	contains	Alexandro Bernabei	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	Y	contains	Abel Vieytez	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	Y	contains	Agustín Alayes	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	Y	contains	Agustín Guiffrey	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	Y	contains	Agustín Lastagaray	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	Y	contains	Alan Ezequiel Garay	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	Y	contains	Alan Ferreyra	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	Y	contains	Alberto Etcheverry	normal	futbolista y entrenador de fútbol argentino.	
Preguntas de cultura general	Futbol Argentino	Y	contains	Alberto Penney	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	Y	contains	Alberto Zozaya	normal	exfutbolista y entrenador de fútbol argentino.	
Preguntas de cultura general	Futbol Argentino	Y	contains	Aldo Pedro Poy	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	Z	contains	Abel Luis Espinoza	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	Z	contains	Abel Méndez	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	Z	contains	Abel Valdez	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	Z	contains	Abel Vieytez	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	Z	contains	Adalberto Rodríguez	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	Z	contains	Adán Loizo	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	Z	contains	Adolfo Lazzarini	normal	futbolista paraguayo.	
Preguntas de cultura general	Futbol Argentino	Z	contains	Adolfo Vázquez	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	Z	contains	Adolfo Zumelzú	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	Z	contains	Adrián Américo González	normal	futbolista argentino.	
Preguntas de cultura general	Musica Nacional	A	startsWith	A–Tirador Láser	normal	grupo musical de Argentina.	
Preguntas de cultura general	Musica Nacional	A	startsWith	A.N.I.M.A.L.	normal	grupo musical de Argentina.	
Preguntas de cultura general	Musica Nacional	A	startsWith	Abel Aznar	normal	poeta, compositor y letrista argentino.	
Preguntas de cultura general	Musica Nacional	A	startsWith	Abel Balbo	normal	futbolista argentino.	
Preguntas de cultura general	Musica Nacional	A	startsWith	Abel Bedrune	normal	bandoneonista, compositor y director de orquesta argentino dedicado al tango (1889–1967).	
Preguntas de cultura general	Musica Nacional	A	startsWith	Abel Córdoba	normal	Nombre real: González, Abelardo Cantor y compositor (19 julio 1941 - ) Lugar de nacimiento: Buenos Aires Argentina.	
Preguntas de cultura general	Musica Nacional	A	startsWith	Abel Fleury	normal	guitarrista y compositor argentino.	
Preguntas de cultura general	Musica Nacional	A	startsWith	Abel Palermo	normal	Nombre real: Palermo, Abel Cantor y colaborador de Todo Tango (26 octubre 1936 - 18 abril 2014) Lugar de nacimiento: Buenos Aires Argentina.	
Preguntas de cultura general	Musica Nacional	A	startsWith	Abel Pintos	normal	cantante, compositor y productor argentino.	
Preguntas de cultura general	Musica Nacional	A	startsWith	Abel Visconti	normal	cantante de Argentina.	
Preguntas de cultura general	Musica Nacional	B	startsWith	B.B. Muñoz	normal	compositor argentino.	
Preguntas de cultura general	Musica Nacional	B	startsWith	Babasónicos	normal	grupo musical de Argentina.	
Preguntas de cultura general	Musica Nacional	B	startsWith	Baby Scream	normal	Argentinean musical group.	
Preguntas de cultura general	Musica Nacional	B	startsWith	Bachicha	normal	Nombre real: Deambroggio, Juan Bautista Seudónimo/s: Bachicha y Bachichín Bandoneonista, compositor y director (2 marzo 1890 - 28 noviembre 1963) Lugar de nacimiento: La Plata (Buenos Aires) Argentina.	
Preguntas de cultura general	Musica Nacional	B	startsWith	Baglietto-Vitale	normal	Argentine musical duo.	
Preguntas de cultura general	Musica Nacional	B	startsWith	Bahiano	normal	cantante argentino.	
Preguntas de cultura general	Musica Nacional	B	startsWith	Bajofondo	normal	colectivo de tango electrónico suramericano.	
Preguntas de cultura general	Musica Nacional	B	startsWith	Bambi Moreno Charpentier	normal	cantautor argentino.	
Preguntas de cultura general	Musica Nacional	B	startsWith	Banana	normal	grupo musical de Argentina.	
Preguntas de cultura general	Musica Nacional	B	startsWith	Banda Cafundó	normal	Grupo de percusión de BsAs, Argentina.	
Preguntas de cultura general	Musica Nacional	C	startsWith	C-Konflicto	normal	rapero argentino.	
Preguntas de cultura general	Musica Nacional	C	startsWith	C.R.O	normal	rapero argentino.	
Preguntas de cultura general	Musica Nacional	C	startsWith	Ca7riel	normal	músico argentino.	
Preguntas de cultura general	Musica Nacional	C	startsWith	Ca7riel y Paco Amoroso	normal	dúo musical argentino.	
Preguntas de cultura general	Musica Nacional	C	startsWith	Caballeros de la Quema	normal	grupo musical de Argentina.	
Preguntas de cultura general	Musica Nacional	C	startsWith	Cabernet Vocal	normal	organization.	
Preguntas de cultura general	Musica Nacional	C	startsWith	Cabezones	normal	grupo musical de Argentina.	
Preguntas de cultura general	Musica Nacional	C	startsWith	Cabral	normal	banda de heavy metal de Argentina.	
Preguntas de cultura general	Musica Nacional	C	startsWith	Cachita Galán	normal	Cantante Argentina.	
Preguntas de cultura general	Musica Nacional	C	startsWith	Cacho Buenaventura	normal	artista argentino.	
Preguntas de cultura general	Musica Nacional	D	startsWith	D-mente	normal	grupo musical de Argentina.	
Preguntas de cultura general	Musica Nacional	D	startsWith	Da Skate	normal	grupo musical de Argentina.	
Preguntas de cultura general	Musica Nacional	D	startsWith	Dalila	normal	cantante argentina.	
Preguntas de cultura general	Musica Nacional	D	startsWith	Dalmanerea	normal	Argentine rock band.	
Preguntas de cultura general	Musica Nacional	D	startsWith	Daltónicos	normal	Banda de rock argentina.	
Preguntas de cultura general	Musica Nacional	D	startsWith	Daltons (banda)	normal	Banda de rock.	
Preguntas de cultura general	Musica Nacional	D	startsWith	Damas Gratis	normal	banda argentina.	
Preguntas de cultura general	Musica Nacional	D	startsWith	Damián Anache	normal	músico argentino.	
Preguntas de cultura general	Musica Nacional	D	startsWith	Damián Jacinto Córdoba	normal	cantante argentino.	
Preguntas de cultura general	Musica Nacional	D	startsWith	Damián Minckas	normal	Argentinian musician.	
Preguntas de cultura general	Musica Nacional	E	startsWith	Ecko	normal	cantante, rapero y compositor argentino.	
Preguntas de cultura general	Musica Nacional	E	startsWith	Eddie Pequenino	normal	músico argentino.	
Preguntas de cultura general	Musica Nacional	E	startsWith	Eddie Sierra	normal	compositor argentino.	
Preguntas de cultura general	Musica Nacional	E	startsWith	Eddy Cramer	normal	compositor argentino.	
Preguntas de cultura general	Musica Nacional	E	startsWith	Eddy Gaytán	normal	(1929-1999), acordeonista, compositor y arreglador argentino-cubano.	
Preguntas de cultura general	Musica Nacional	E	startsWith	Edelmiro D'Amario	normal	arreglador, director y compositor argentino.	
Preguntas de cultura general	Musica Nacional	E	startsWith	Edelmiro Molinari	normal	cantante argentino.	
Preguntas de cultura general	Musica Nacional	E	startsWith	Edgar Rubino	normal	Nombre real: Pecorelli, Edgar Juan Seudónimo/s: Peco Cantor y compositor (2 junio 1926 - ) Lugar de nacimiento: Bragado (Buenos Aires) Argentina.	
Preguntas de cultura general	Musica Nacional	E	startsWith	Edgardo Acuña	normal	compositor argentino.	
Preguntas de cultura general	Musica Nacional	E	startsWith	Edgardo Augusto Lazzarini	normal	autor y escritor argentino, músico, cantante lírico y docente de canto.	
Preguntas de cultura general	Musica Nacional	F	startsWith	Faauna	normal	dúo musical de Argentina.	
Preguntas de cultura general	Musica Nacional	F	startsWith	Fabián Bertero	normal	compositor argentino.	
Preguntas de cultura general	Musica Nacional	F	startsWith	Fabián Crea	normal	músico argentino.	
Preguntas de cultura general	Musica Nacional	F	startsWith	Fabián Gallardo	normal	músico argentino.	
Preguntas de cultura general	Musica Nacional	F	startsWith	Fabián Panisello	normal	compositor y director de orquesta hispanoargentino.	
Preguntas de cultura general	Musica Nacional	F	startsWith	Fabián Quintiero	normal	músico argentino.	
Preguntas de cultura general	Musica Nacional	F	startsWith	Fabián Show	normal	cantante argentino.	
Preguntas de cultura general	Musica Nacional	F	startsWith	Fabián Spataro	normal	Músico argentino.	
Preguntas de cultura general	Musica Nacional	F	startsWith	Fabiana Cantilo	normal	cantante y compositora argentina.	
Preguntas de cultura general	Musica Nacional	F	startsWith	Fabio Hager	normal	Nombre real: Hager, Fabio Gabriel Bandoneonista, director y compositor (n/d - ) Lugar de nacimiento: Buenos Aires Argentina.	
Preguntas de cultura general	Musica Nacional	G	startsWith	G Sony	normal	cantante y rapero argentino.	
Preguntas de cultura general	Musica Nacional	G	startsWith	Gabino Coria Peñaloza	normal	escritor argentino.	
Preguntas de cultura general	Musica Nacional	G	startsWith	Gabino Ezeiza	normal	músico argentino.	
Preguntas de cultura general	Musica Nacional	G	startsWith	Gabo Ferro	normal	cantante, compositor y músico argentino.	
Preguntas de cultura general	Musica Nacional	G	startsWith	Gabriel Bobrow	normal	cantante argentino.	
Preguntas de cultura general	Musica Nacional	G	startsWith	Gabriel Canci	normal	empresario y presentador argentino.	
Preguntas de cultura general	Musica Nacional	G	startsWith	Gabriel Carámbula	normal	músico y guitarrista uruguayo.	
Preguntas de cultura general	Musica Nacional	G	startsWith	Gabriel Chwojnik	normal	musician.	
Preguntas de cultura general	Musica Nacional	G	startsWith	Gabriel Clausi	normal	músico argentino.	
Preguntas de cultura general	Musica Nacional	G	startsWith	Gabriel Grätzer	normal	músico argentino.	
Preguntas de cultura general	Musica Nacional	H	startsWith	Hacia Dos Veranos	normal	artista, musico o grupo argentino registrado en Wikidata.	
Preguntas de cultura general	Musica Nacional	H	startsWith	Halibour Fiberglass Sereneiders	normal	artista, musico o grupo argentino registrado en Wikidata.	
Preguntas de cultura general	Musica Nacional	H	startsWith	Halógena	normal	grupo musical de Argentina.	
Preguntas de cultura general	Musica Nacional	H	startsWith	Hamlet Lima Quintana	normal	escritor y compositor argentino.	
Preguntas de cultura general	Musica Nacional	H	startsWith	Haydée Alba	normal	cantante argentina.	
Preguntas de cultura general	Musica Nacional	H	startsWith	Haydée Bozán	normal	actriz y vedette argentina.	
Preguntas de cultura general	Musica Nacional	H	startsWith	Heavysaurios	normal	grupo musical de Argentina.	
Preguntas de cultura general	Musica Nacional	H	startsWith	Héctor Alvarado	normal	Nombre real: Cisterna, Nicolás Rafael Cantor y compositor (24 marzo 1925 - 3 mayo 2015) Lugar de nacimiento: Córdoba Argentina.	
Preguntas de cultura general	Musica Nacional	H	startsWith	Héctor Arbelo	normal	Héctor Arbelo (1921-2003) guitarrista, profesor de música y compositor argentino dedicado al tango..	
Preguntas de cultura general	Musica Nacional	H	startsWith	Héctor Ayala	normal	músico argentino.	
Preguntas de cultura general	Musica Nacional	I	startsWith	Ian	normal	Banda de heavy metal de Argentina..	
Preguntas de cultura general	Musica Nacional	I	startsWith	Ian Lucas	normal	actor, cantante y youtuber argentino.	
Preguntas de cultura general	Musica Nacional	I	startsWith	Ibiza Pareo	normal	dúo musical argentino.	
Preguntas de cultura general	Musica Nacional	I	startsWith	Ica Novo	normal	cantante argentino (1951-2022).	
Preguntas de cultura general	Musica Nacional	I	startsWith	Iceberg Del Sur	normal	artista, musico o grupo argentino registrado en Wikidata.	
Preguntas de cultura general	Musica Nacional	I	startsWith	Ida Negri	normal	cantante argentina.	
Preguntas de cultura general	Musica Nacional	I	startsWith	Identi-Kit	normal	grupo musical de Argentina.	
Preguntas de cultura general	Musica Nacional	I	startsWith	Ignacio Cecchini	normal	compositor argentino.	
Preguntas de cultura general	Musica Nacional	I	startsWith	Ignacio Copani	normal	músico argentino.	
Preguntas de cultura general	Musica Nacional	I	startsWith	Ignacio Corsini	normal	cantante argentino.	
Preguntas de cultura general	Musica Nacional	J	startsWith	Jacinto Piedra	normal	cantante argentino.	
Preguntas de cultura general	Musica Nacional	J	startsWith	Jackita	normal	cantante argentina.	
Preguntas de cultura general	Musica Nacional	J	startsWith	Jacobo Ficher	normal	compositor argentino.	
Preguntas de cultura general	Musica Nacional	J	startsWith	JAF	normal	músico argentino.	
Preguntas de cultura general	Musica Nacional	J	startsWith	Jaime Dávalos	normal	poeta y músico argentino.	
Preguntas de cultura general	Musica Nacional	J	startsWith	Jaime Torres	normal	músico argentino.	
Preguntas de cultura general	Musica Nacional	J	startsWith	Jairo	normal	cantante argentino-francés.	
Preguntas de cultura general	Musica Nacional	J	startsWith	Jambao	normal	Grupo musical.	
Preguntas de cultura general	Musica Nacional	J	startsWith	Jason	normal	organization.	
Preguntas de cultura general	Musica Nacional	J	startsWith	Jauría	normal	grupo musical de Argentina.	
Preguntas de cultura general	Musica Nacional	K	contains	Abraham Jurafsky	normal	músico argentino.	
Preguntas de cultura general	Musica Nacional	K	contains	Aitana Kasulin	normal	compositora y profesora de música argentina.	
Preguntas de cultura general	Musica Nacional	K	contains	Akiko Kawarai	normal	artista argentino-japonesa.	
Preguntas de cultura general	Musica Nacional	K	contains	Alakran	normal	artista, musico o grupo argentino registrado en Wikidata.	
Preguntas de cultura general	Musica Nacional	K	contains	Alceo Gyurkovitz	normal	compositor argentino.	
Preguntas de cultura general	Musica Nacional	K	contains	Alejandro Chomski	normal	director de cine y guionista argentino.	
Preguntas de cultura general	Musica Nacional	K	contains	Alejandro Kurz	normal	cantante de Argentina.	
Preguntas de cultura general	Musica Nacional	K	contains	Alejandro Paker	normal	actor y cantante argentino.	
Preguntas de cultura general	Musica Nacional	K	contains	Alejandro Sokol	normal	músico argentino.	
Preguntas de cultura general	Musica Nacional	K	contains	Alejo Isakk	normal	cantante y rapero argentino.	
Preguntas de cultura general	Musica Nacional	L	startsWith	L-Gante	normal	cantante argentino.	
Preguntas de cultura general	Musica Nacional	L	startsWith	La "Bruja" Salguero	normal	cantante argentina.	
Preguntas de cultura general	Musica Nacional	L	startsWith	La 25	normal	grupo musical de Argentina.	
Preguntas de cultura general	Musica Nacional	L	startsWith	La Barra	normal	agrupación musical de cuarteto formada en Córdoba, Argentina.	
Preguntas de cultura general	Musica Nacional	L	startsWith	La Barra de Chocolate	normal	Banda de rock argentina.	
Preguntas de cultura general	Musica Nacional	L	startsWith	La Base Musical	normal	artista, musico o grupo argentino registrado en Wikidata.	
Preguntas de cultura general	Musica Nacional	L	startsWith	La Beriso	normal	grupo musical de Argentina.	
Preguntas de cultura general	Musica Nacional	L	startsWith	La Bomba de Tiempo	normal	grupo de percusión argentino.	
Preguntas de cultura general	Musica Nacional	L	startsWith	La Caravana Mágica	normal	Grupo de rock Rioplatense.	
Preguntas de cultura general	Musica Nacional	L	startsWith	La Chicana	normal	banda argentina.	
Preguntas de cultura general	Musica Nacional	M	startsWith	Mabel Mabel	normal	artista, musico o grupo argentino registrado en Wikidata.	
Preguntas de cultura general	Musica Nacional	M	startsWith	Mabel Mambretti	normal	compositora argentina.	
Preguntas de cultura general	Musica Nacional	M	startsWith	Macabre	normal	músico argentino.	
Preguntas de cultura general	Musica Nacional	M	startsWith	Macarena Achaga	normal	actriz, cantante y modelo argentina radicada en México.	
Preguntas de cultura general	Musica Nacional	M	startsWith	Machingo Ábalos	normal	Cantor, bailarín y compositor argentino.	
Preguntas de cultura general	Musica Nacional	M	startsWith	Machito Ponce	normal	cantante de Argentina.	
Preguntas de cultura general	Musica Nacional	M	startsWith	Machy Madco	normal	bajista, compositor y productor argentino.	
Preguntas de cultura general	Musica Nacional	M	startsWith	Mad	normal	Argentinan rock band.	
Preguntas de cultura general	Musica Nacional	M	startsWith	Madre Atómica	normal	organization.	
Preguntas de cultura general	Musica Nacional	M	startsWith	Madrigal	normal	grupo de música vocal e instrumental de género folklórico y urbano.	
