categoria;subcategoria;letter;mode;answer;difficulty;description;acceptedAnswers
Preguntas de cultura general;Futbol Argentino;W;startsWith;Walter Samuel;normal;En futbol argentino, identifica la respuesta asociada a esta pista: Defensor argentino apodado el Muro.;
Preguntas de cultura general;Futbol Argentino;W;startsWith;Walter Samuel;normal;Pista ampliada de futbol argentino: Defensor argentino apodado el Muro.;
Preguntas de cultura general;Futbol Argentino;W;startsWith;Walter Samuel;normal;Referencia clave dentro de futbol argentino: Defensor argentino apodado el Muro.;
Preguntas de cultura general;Futbol Argentino;W;startsWith;Walter Samuel;normal;Para responder, pensa en este dato de futbol argentino: Defensor argentino apodado el Muro.;
Preguntas de cultura general;Futbol Argentino;W;startsWith;Walter Samuel;normal;Dato distintivo de futbol argentino: Defensor argentino apodado el Muro.;
Preguntas de cultura general;Futbol Argentino;W;startsWith;Walter Samuel;normal;Nombre, titulo o concepto buscado en futbol argentino: Defensor argentino apodado el Muro.;
Preguntas de cultura general;Futbol Argentino;W;startsWith;Walter Samuel;normal;Pista de contexto argentino: Defensor argentino apodado el Muro.;
Preguntas de cultura general;Futbol Argentino;W;startsWith;Walter Samuel;normal;Esta pregunta apunta a un dato reconocido de futbol argentino: Defensor argentino apodado el Muro.;
Preguntas de cultura general;Futbol Argentino;W;startsWith;Walter Samuel;normal;Ultima pista de la serie: Defensor argentino apodado el Muro.;
Preguntas de cultura general;Futbol Argentino;X;contains;Maximiliano Rodriguez;normal;Volante argentino autor de un gol memorable a Mexico en 2006.;
Preguntas de cultura general;Futbol Argentino;X;contains;Maximiliano Rodriguez;normal;En futbol argentino, identifica la respuesta asociada a esta pista: Volante argentino autor de un gol memorable a Mexico en 2006.;
Preguntas de cultura general;Futbol Argentino;X;contains;Maximiliano Rodriguez;normal;Pista ampliada de futbol argentino: Volante argentino autor de un gol memorable a Mexico en 2006.;
Preguntas de cultura general;Futbol Argentino;X;contains;Maximiliano Rodriguez;normal;Referencia clave dentro de futbol argentino: Volante argentino autor de un gol memorable a Mexico en 2006.;
Preguntas de cultura general;Futbol Argentino;X;contains;Maximiliano Rodriguez;normal;Para responder, pensa en este dato de futbol argentino: Volante argentino autor de un gol memorable a Mexico en 2006.;
Preguntas de cultura general;Futbol Argentino;X;contains;Maximiliano Rodriguez;normal;Dato distintivo de futbol argentino: Volante argentino autor de un gol memorable a Mexico en 2006.;
Preguntas de cultura general;Futbol Argentino;X;contains;Maximiliano Rodriguez;normal;Nombre, titulo o concepto buscado en futbol argentino: Volante argentino autor de un gol memorable a Mexico en 2006.;
Preguntas de cultura general;Futbol Argentino;X;contains;Maximiliano Rodriguez;normal;Pista de contexto argentino: Volante argentino autor de un gol memorable a Mexico en 2006.;
Preguntas de cultura general;Futbol Argentino;X;contains;Maximiliano Rodriguez;normal;Esta pregunta apunta a un dato reconocido de futbol argentino: Volante argentino autor de un gol memorable a Mexico en 2006.;
Preguntas de cultura general;Futbol Argentino;X;contains;Maximiliano Rodriguez;normal;Ultima pista de la serie: Volante argentino autor de un gol memorable a Mexico en 2006.;
Preguntas de cultura general;Futbol Argentino;Y;startsWith;Yudica;normal;Tecnico campeon de la Libertadores con Argentinos Juniors.;
Preguntas de cultura general;Futbol Argentino;Y;startsWith;Yudica;normal;En futbol argentino, identifica la respuesta asociada a esta pista: Tecnico campeon de la Libertadores con Argentinos Juniors.;
Preguntas de cultura general;Futbol Argentino;Y;startsWith;Yudica;normal;Pista ampliada de futbol argentino: Tecnico campeon de la Libertadores con Argentinos Juniors.;
Preguntas de cultura general;Futbol Argentino;Y;startsWith;Yudica;normal;Referencia clave dentro de futbol argentino: Tecnico campeon de la Libertadores con Argentinos Juniors.;
Preguntas de cultura general;Futbol Argentino;Y;startsWith;Yudica;normal;Para responder, pensa en este dato de futbol argentino: Tecnico campeon de la Libertadores con Argentinos Juniors.;
Preguntas de cultura general;Futbol Argentino;Y;startsWith;Yudica;normal;Dato distintivo de futbol argentino: Tecnico campeon de la Libertadores con Argentinos Juniors.;
Preguntas de cultura general;Futbol Argentino;Y;startsWith;Yudica;normal;Nombre, titulo o concepto buscado en futbol argentino: Tecnico campeon de la Libertadores con Argentinos Juniors.;
Preguntas de cultura general;Futbol Argentino;Y;startsWith;Yudica;normal;Pista de contexto argentino: Tecnico campeon de la Libertadores con Argentinos Juniors.;
Preguntas de cultura general;Futbol Argentino;Y;startsWith;Yudica;normal;Esta pregunta apunta a un dato reconocido de futbol argentino: Tecnico campeon de la Libertadores con Argentinos Juniors.;
Preguntas de cultura general;Futbol Argentino;Y;startsWith;Yudica;normal;Ultima pista de la serie: Tecnico campeon de la Libertadores con Argentinos Juniors.;
Preguntas de cultura general;Futbol Argentino;Z;startsWith;Zanetti;normal;Lateral argentino historico del Inter.;
Preguntas de cultura general;Futbol Argentino;Z;startsWith;Zanetti;normal;En futbol argentino, identifica la respuesta asociada a esta pista: Lateral argentino historico del Inter.;
Preguntas de cultura general;Futbol Argentino;Z;startsWith;Zanetti;normal;Pista ampliada de futbol argentino: Lateral argentino historico del Inter.;
Preguntas de cultura general;Futbol Argentino;Z;startsWith;Zanetti;normal;Referencia clave dentro de futbol argentino: Lateral argentino historico del Inter.;
Preguntas de cultura general;Futbol Argentino;Z;startsWith;Zanetti;normal;Para responder, pensa en este dato de futbol argentino: Lateral argentino historico del Inter.;
Preguntas de cultura general;Futbol Argentino;Z;startsWith;Zanetti;normal;Dato distintivo de futbol argentino: Lateral argentino historico del Inter.;
Preguntas de cultura general;Futbol Argentino;Z;startsWith;Zanetti;normal;Nombre, titulo o concepto buscado en futbol argentino: Lateral argentino historico del Inter.;
Preguntas de cultura general;Futbol Argentino;Z;startsWith;Zanetti;normal;Pista de contexto argentino: Lateral argentino historico del Inter.;
Preguntas de cultura general;Futbol Argentino;Z;startsWith;Zanetti;normal;Esta pregunta apunta a un dato reconocido de futbol argentino: Lateral argentino historico del Inter.;
Preguntas de cultura general;Futbol Argentino;Z;startsWith;Zanetti;normal;Ultima pista de la serie: Lateral argentino historico del Inter.;
Preguntas de cultura general;Musica Nacional;A;startsWith;Almendra;normal;Banda fundacional del rock argentino liderada por Luis Alberto Spinetta.;
Preguntas de cultura general;Musica Nacional;A;startsWith;Almendra;normal;En musica nacional, identifica la respuesta asociada a esta pista: Banda fundacional del rock argentino liderada por Luis Alberto Spinetta.;
Preguntas de cultura general;Musica Nacional;A;startsWith;Almendra;normal;Pista ampliada de musica nacional: Banda fundacional del rock argentino liderada por Luis Alberto Spinetta.;
Preguntas de cultura general;Musica Nacional;A;startsWith;Almendra;normal;Referencia clave dentro de musica nacional: Banda fundacional del rock argentino liderada por Luis Alberto Spinetta.;
Preguntas de cultura general;Musica Nacional;A;startsWith;Almendra;normal;Para responder, pensa en este dato de musica nacional: Banda fundacional del rock argentino liderada por Luis Alberto Spinetta.;
Preguntas de cultura general;Musica Nacional;A;startsWith;Almendra;normal;Dato distintivo de musica nacional: Banda fundacional del rock argentino liderada por Luis Alberto Spinetta.;
Preguntas de cultura general;Musica Nacional;A;startsWith;Almendra;normal;Nombre, titulo o concepto buscado en musica nacional: Banda fundacional del rock argentino liderada por Luis Alberto Spinetta.;
Preguntas de cultura general;Musica Nacional;A;startsWith;Almendra;normal;Pista de contexto argentino: Banda fundacional del rock argentino liderada por Luis Alberto Spinetta.;
Preguntas de cultura general;Musica Nacional;A;startsWith;Almendra;normal;Esta pregunta apunta a un dato reconocido de musica nacional: Banda fundacional del rock argentino liderada por Luis Alberto Spinetta.;
Preguntas de cultura general;Musica Nacional;A;startsWith;Almendra;normal;Ultima pista de la serie: Banda fundacional del rock argentino liderada por Luis Alberto Spinetta.;
Preguntas de cultura general;Musica Nacional;B;startsWith;Baglietto;normal;Apellido de Juan Carlos, voz clave de la trova rosarina.;
Preguntas de cultura general;Musica Nacional;B;startsWith;Baglietto;normal;En musica nacional, identifica la respuesta asociada a esta pista: Apellido de Juan Carlos, voz clave de la trova rosarina.;
Preguntas de cultura general;Musica Nacional;B;startsWith;Baglietto;normal;Pista ampliada de musica nacional: Apellido de Juan Carlos, voz clave de la trova rosarina.;
Preguntas de cultura general;Musica Nacional;B;startsWith;Baglietto;normal;Referencia clave dentro de musica nacional: Apellido de Juan Carlos, voz clave de la trova rosarina.;
Preguntas de cultura general;Musica Nacional;B;startsWith;Baglietto;normal;Para responder, pensa en este dato de musica nacional: Apellido de Juan Carlos, voz clave de la trova rosarina.;
Preguntas de cultura general;Musica Nacional;B;startsWith;Baglietto;normal;Dato distintivo de musica nacional: Apellido de Juan Carlos, voz clave de la trova rosarina.;
Preguntas de cultura general;Musica Nacional;B;startsWith;Baglietto;normal;Nombre, titulo o concepto buscado en musica nacional: Apellido de Juan Carlos, voz clave de la trova rosarina.;
Preguntas de cultura general;Musica Nacional;B;startsWith;Baglietto;normal;Pista de contexto argentino: Apellido de Juan Carlos, voz clave de la trova rosarina.;
Preguntas de cultura general;Musica Nacional;B;startsWith;Baglietto;normal;Esta pregunta apunta a un dato reconocido de musica nacional: Apellido de Juan Carlos, voz clave de la trova rosarina.;
Preguntas de cultura general;Musica Nacional;B;startsWith;Baglietto;normal;Ultima pista de la serie: Apellido de Juan Carlos, voz clave de la trova rosarina.;
Preguntas de cultura general;Musica Nacional;C;startsWith;Charly Garcia;normal;Musico de Sui Generis, Seru Giran y una extensa carrera solista.;Charly Garcia, Charly García
Preguntas de cultura general;Musica Nacional;C;startsWith;Charly Garcia;normal;En musica nacional, identifica la respuesta asociada a esta pista: Musico de Sui Generis, Seru Giran y una extensa carrera solista.;Charly Garcia, Charly García
Preguntas de cultura general;Musica Nacional;C;startsWith;Charly Garcia;normal;Pista ampliada de musica nacional: Musico de Sui Generis, Seru Giran y una extensa carrera solista.;Charly Garcia, Charly García
Preguntas de cultura general;Musica Nacional;C;startsWith;Charly Garcia;normal;Referencia clave dentro de musica nacional: Musico de Sui Generis, Seru Giran y una extensa carrera solista.;Charly Garcia, Charly García
Preguntas de cultura general;Musica Nacional;C;startsWith;Charly Garcia;normal;Para responder, pensa en este dato de musica nacional: Musico de Sui Generis, Seru Giran y una extensa carrera solista.;Charly Garcia, Charly García
Preguntas de cultura general;Musica Nacional;C;startsWith;Charly Garcia;normal;Dato distintivo de musica nacional: Musico de Sui Generis, Seru Giran y una extensa carrera solista.;Charly Garcia, Charly García
Preguntas de cultura general;Musica Nacional;C;startsWith;Charly Garcia;normal;Nombre, titulo o concepto buscado en musica nacional: Musico de Sui Generis, Seru Giran y una extensa carrera solista.;Charly Garcia, Charly García
Preguntas de cultura general;Musica Nacional;C;startsWith;Charly Garcia;normal;Pista de contexto argentino: Musico de Sui Generis, Seru Giran y una extensa carrera solista.;Charly Garcia, Charly García
Preguntas de cultura general;Musica Nacional;C;startsWith;Charly Garcia;normal;Esta pregunta apunta a un dato reconocido de musica nacional: Musico de Sui Generis, Seru Giran y una extensa carrera solista.;Charly Garcia, Charly García
Preguntas de cultura general;Musica Nacional;C;startsWith;Charly Garcia;normal;Ultima pista de la serie: Musico de Sui Generis, Seru Giran y una extensa carrera solista.;Charly Garcia, Charly García
Preguntas de cultura general;Musica Nacional;D;startsWith;Divididos;normal;Banda de rock formada tras la separacion de Sumo.;
Preguntas de cultura general;Musica Nacional;D;startsWith;Divididos;normal;En musica nacional, identifica la respuesta asociada a esta pista: Banda de rock formada tras la separacion de Sumo.;
Preguntas de cultura general;Musica Nacional;D;startsWith;Divididos;normal;Pista ampliada de musica nacional: Banda de rock formada tras la separacion de Sumo.;
Preguntas de cultura general;Musica Nacional;D;startsWith;Divididos;normal;Referencia clave dentro de musica nacional: Banda de rock formada tras la separacion de Sumo.;
Preguntas de cultura general;Musica Nacional;D;startsWith;Divididos;normal;Para responder, pensa en este dato de musica nacional: Banda de rock formada tras la separacion de Sumo.;
Preguntas de cultura general;Musica Nacional;D;startsWith;Divididos;normal;Dato distintivo de musica nacional: Banda de rock formada tras la separacion de Sumo.;
Preguntas de cultura general;Musica Nacional;D;startsWith;Divididos;normal;Nombre, titulo o concepto buscado en musica nacional: Banda de rock formada tras la separacion de Sumo.;
Preguntas de cultura general;Musica Nacional;D;startsWith;Divididos;normal;Pista de contexto argentino: Banda de rock formada tras la separacion de Sumo.;
Preguntas de cultura general;Musica Nacional;D;startsWith;Divididos;normal;Esta pregunta apunta a un dato reconocido de musica nacional: Banda de rock formada tras la separacion de Sumo.;
Preguntas de cultura general;Musica Nacional;D;startsWith;Divididos;normal;Ultima pista de la serie: Banda de rock formada tras la separacion de Sumo.;
Preguntas de cultura general;Musica Nacional;E;startsWith;Estelares;normal;Banda platense liderada por Manuel Moretti.;
Preguntas de cultura general;Musica Nacional;E;startsWith;Estelares;normal;En musica nacional, identifica la respuesta asociada a esta pista: Banda platense liderada por Manuel Moretti.;
Preguntas de cultura general;Musica Nacional;E;startsWith;Estelares;normal;Pista ampliada de musica nacional: Banda platense liderada por Manuel Moretti.;
Preguntas de cultura general;Musica Nacional;E;startsWith;Estelares;normal;Referencia clave dentro de musica nacional: Banda platense liderada por Manuel Moretti.;
Preguntas de cultura general;Musica Nacional;E;startsWith;Estelares;normal;Para responder, pensa en este dato de musica nacional: Banda platense liderada por Manuel Moretti.;
Preguntas de cultura general;Musica Nacional;E;startsWith;Estelares;normal;Dato distintivo de musica nacional: Banda platense liderada por Manuel Moretti.;
Preguntas de cultura general;Musica Nacional;E;startsWith;Estelares;normal;Nombre, titulo o concepto buscado en musica nacional: Banda platense liderada por Manuel Moretti.;
Preguntas de cultura general;Musica Nacional;E;startsWith;Estelares;normal;Pista de contexto argentino: Banda platense liderada por Manuel Moretti.;
Preguntas de cultura general;Musica Nacional;E;startsWith;Estelares;normal;Esta pregunta apunta a un dato reconocido de musica nacional: Banda platense liderada por Manuel Moretti.;
Preguntas de cultura general;Musica Nacional;E;startsWith;Estelares;normal;Ultima pista de la serie: Banda platense liderada por Manuel Moretti.;
Preguntas de cultura general;Musica Nacional;F;startsWith;Fito Paez;normal;Musico rosarino autor de El amor despues del amor.;Fito Paez, Fito Páez
Preguntas de cultura general;Musica Nacional;F;startsWith;Fito Paez;normal;En musica nacional, identifica la respuesta asociada a esta pista: Musico rosarino autor de El amor despues del amor.;Fito Paez, Fito Páez
Preguntas de cultura general;Musica Nacional;F;startsWith;Fito Paez;normal;Pista ampliada de musica nacional: Musico rosarino autor de El amor despues del amor.;Fito Paez, Fito Páez
Preguntas de cultura general;Musica Nacional;F;startsWith;Fito Paez;normal;Referencia clave dentro de musica nacional: Musico rosarino autor de El amor despues del amor.;Fito Paez, Fito Páez
Preguntas de cultura general;Musica Nacional;F;startsWith;Fito Paez;normal;Para responder, pensa en este dato de musica nacional: Musico rosarino autor de El amor despues del amor.;Fito Paez, Fito Páez
Preguntas de cultura general;Musica Nacional;F;startsWith;Fito Paez;normal;Dato distintivo de musica nacional: Musico rosarino autor de El amor despues del amor.;Fito Paez, Fito Páez
Preguntas de cultura general;Musica Nacional;F;startsWith;Fito Paez;normal;Nombre, titulo o concepto buscado en musica nacional: Musico rosarino autor de El amor despues del amor.;Fito Paez, Fito Páez
Preguntas de cultura general;Musica Nacional;F;startsWith;Fito Paez;normal;Pista de contexto argentino: Musico rosarino autor de El amor despues del amor.;Fito Paez, Fito Páez
Preguntas de cultura general;Musica Nacional;F;startsWith;Fito Paez;normal;Esta pregunta apunta a un dato reconocido de musica nacional: Musico rosarino autor de El amor despues del amor.;Fito Paez, Fito Páez
Preguntas de cultura general;Musica Nacional;F;startsWith;Fito Paez;normal;Ultima pista de la serie: Musico rosarino autor de El amor despues del amor.;Fito Paez, Fito Páez
Preguntas de cultura general;Musica Nacional;G;startsWith;Gieco;normal;Apellido de Leon, autor de Solo le pido a Dios.;
Preguntas de cultura general;Musica Nacional;G;startsWith;Gieco;normal;En musica nacional, identifica la respuesta asociada a esta pista: Apellido de Leon, autor de Solo le pido a Dios.;
Preguntas de cultura general;Musica Nacional;G;startsWith;Gieco;normal;Pista ampliada de musica nacional: Apellido de Leon, autor de Solo le pido a Dios.;
Preguntas de cultura general;Musica Nacional;G;startsWith;Gieco;normal;Referencia clave dentro de musica nacional: Apellido de Leon, autor de Solo le pido a Dios.;
Preguntas de cultura general;Musica Nacional;G;startsWith;Gieco;normal;Para responder, pensa en este dato de musica nacional: Apellido de Leon, autor de Solo le pido a Dios.;
Preguntas de cultura general;Musica Nacional;G;startsWith;Gieco;normal;Dato distintivo de musica nacional: Apellido de Leon, autor de Solo le pido a Dios.;
Preguntas de cultura general;Musica Nacional;G;startsWith;Gieco;normal;Nombre, titulo o concepto buscado en musica nacional: Apellido de Leon, autor de Solo le pido a Dios.;
Preguntas de cultura general;Musica Nacional;G;startsWith;Gieco;normal;Pista de contexto argentino: Apellido de Leon, autor de Solo le pido a Dios.;
Preguntas de cultura general;Musica Nacional;G;startsWith;Gieco;normal;Esta pregunta apunta a un dato reconocido de musica nacional: Apellido de Leon, autor de Solo le pido a Dios.;
Preguntas de cultura general;Musica Nacional;G;startsWith;Gieco;normal;Ultima pista de la serie: Apellido de Leon, autor de Solo le pido a Dios.;
Preguntas de cultura general;Musica Nacional;H;startsWith;Hermetica;normal;Banda argentina de heavy metal liderada por Ricardo Iorio.;Hermetica, Hermética
Preguntas de cultura general;Musica Nacional;H;startsWith;Hermetica;normal;En musica nacional, identifica la respuesta asociada a esta pista: Banda argentina de heavy metal liderada por Ricardo Iorio.;Hermetica, Hermética
Preguntas de cultura general;Musica Nacional;H;startsWith;Hermetica;normal;Pista ampliada de musica nacional: Banda argentina de heavy metal liderada por Ricardo Iorio.;Hermetica, Hermética
Preguntas de cultura general;Musica Nacional;H;startsWith;Hermetica;normal;Referencia clave dentro de musica nacional: Banda argentina de heavy metal liderada por Ricardo Iorio.;Hermetica, Hermética
Preguntas de cultura general;Musica Nacional;H;startsWith;Hermetica;normal;Para responder, pensa en este dato de musica nacional: Banda argentina de heavy metal liderada por Ricardo Iorio.;Hermetica, Hermética
Preguntas de cultura general;Musica Nacional;H;startsWith;Hermetica;normal;Dato distintivo de musica nacional: Banda argentina de heavy metal liderada por Ricardo Iorio.;Hermetica, Hermética
Preguntas de cultura general;Musica Nacional;H;startsWith;Hermetica;normal;Nombre, titulo o concepto buscado en musica nacional: Banda argentina de heavy metal liderada por Ricardo Iorio.;Hermetica, Hermética
Preguntas de cultura general;Musica Nacional;H;startsWith;Hermetica;normal;Pista de contexto argentino: Banda argentina de heavy metal liderada por Ricardo Iorio.;Hermetica, Hermética
Preguntas de cultura general;Musica Nacional;H;startsWith;Hermetica;normal;Esta pregunta apunta a un dato reconocido de musica nacional: Banda argentina de heavy metal liderada por Ricardo Iorio.;Hermetica, Hermética
Preguntas de cultura general;Musica Nacional;H;startsWith;Hermetica;normal;Ultima pista de la serie: Banda argentina de heavy metal liderada por Ricardo Iorio.;Hermetica, Hermética
Preguntas de cultura general;Musica Nacional;I;startsWith;Illya Kuryaki;normal;Duo argentino formado por Dante Spinetta y Emmanuel Horvilleur.;
Preguntas de cultura general;Musica Nacional;I;startsWith;Illya Kuryaki;normal;En musica nacional, identifica la respuesta asociada a esta pista: Duo argentino formado por Dante Spinetta y Emmanuel Horvilleur.;
Preguntas de cultura general;Musica Nacional;I;startsWith;Illya Kuryaki;normal;Pista ampliada de musica nacional: Duo argentino formado por Dante Spinetta y Emmanuel Horvilleur.;
Preguntas de cultura general;Musica Nacional;I;startsWith;Illya Kuryaki;normal;Referencia clave dentro de musica nacional: Duo argentino formado por Dante Spinetta y Emmanuel Horvilleur.;
Preguntas de cultura general;Musica Nacional;I;startsWith;Illya Kuryaki;normal;Para responder, pensa en este dato de musica nacional: Duo argentino formado por Dante Spinetta y Emmanuel Horvilleur.;
Preguntas de cultura general;Musica Nacional;I;startsWith;Illya Kuryaki;normal;Dato distintivo de musica nacional: Duo argentino formado por Dante Spinetta y Emmanuel Horvilleur.;
Preguntas de cultura general;Musica Nacional;I;startsWith;Illya Kuryaki;normal;Nombre, titulo o concepto buscado en musica nacional: Duo argentino formado por Dante Spinetta y Emmanuel Horvilleur.;
Preguntas de cultura general;Musica Nacional;I;startsWith;Illya Kuryaki;normal;Pista de contexto argentino: Duo argentino formado por Dante Spinetta y Emmanuel Horvilleur.;
Preguntas de cultura general;Musica Nacional;I;startsWith;Illya Kuryaki;normal;Esta pregunta apunta a un dato reconocido de musica nacional: Duo argentino formado por Dante Spinetta y Emmanuel Horvilleur.;
Preguntas de cultura general;Musica Nacional;I;startsWith;Illya Kuryaki;normal;Ultima pista de la serie: Duo argentino formado por Dante Spinetta y Emmanuel Horvilleur.;
Preguntas de cultura general;Musica Nacional;J;startsWith;Juana Molina;normal;Cantautora argentina reconocida por su musica experimental.;
Preguntas de cultura general;Musica Nacional;J;startsWith;Juana Molina;normal;En musica nacional, identifica la respuesta asociada a esta pista: Cantautora argentina reconocida por su musica experimental.;
Preguntas de cultura general;Musica Nacional;J;startsWith;Juana Molina;normal;Pista ampliada de musica nacional: Cantautora argentina reconocida por su musica experimental.;
Preguntas de cultura general;Musica Nacional;J;startsWith;Juana Molina;normal;Referencia clave dentro de musica nacional: Cantautora argentina reconocida por su musica experimental.;
Preguntas de cultura general;Musica Nacional;J;startsWith;Juana Molina;normal;Para responder, pensa en este dato de musica nacional: Cantautora argentina reconocida por su musica experimental.;
Preguntas de cultura general;Musica Nacional;J;startsWith;Juana Molina;normal;Dato distintivo de musica nacional: Cantautora argentina reconocida por su musica experimental.;
Preguntas de cultura general;Musica Nacional;J;startsWith;Juana Molina;normal;Nombre, titulo o concepto buscado en musica nacional: Cantautora argentina reconocida por su musica experimental.;
Preguntas de cultura general;Musica Nacional;J;startsWith;Juana Molina;normal;Pista de contexto argentino: Cantautora argentina reconocida por su musica experimental.;
Preguntas de cultura general;Musica Nacional;J;startsWith;Juana Molina;normal;Esta pregunta apunta a un dato reconocido de musica nacional: Cantautora argentina reconocida por su musica experimental.;
Preguntas de cultura general;Musica Nacional;J;startsWith;Juana Molina;normal;Ultima pista de la serie: Cantautora argentina reconocida por su musica experimental.;
Preguntas de cultura general;Musica Nacional;K;startsWith;Kapanga;normal;Banda argentina de rock y cuarteto formada en Quilmes.;
Preguntas de cultura general;Musica Nacional;K;startsWith;Kapanga;normal;En musica nacional, identifica la respuesta asociada a esta pista: Banda argentina de rock y cuarteto formada en Quilmes.;
Preguntas de cultura general;Musica Nacional;K;startsWith;Kapanga;normal;Pista ampliada de musica nacional: Banda argentina de rock y cuarteto formada en Quilmes.;
Preguntas de cultura general;Musica Nacional;K;startsWith;Kapanga;normal;Referencia clave dentro de musica nacional: Banda argentina de rock y cuarteto formada en Quilmes.;
Preguntas de cultura general;Musica Nacional;K;startsWith;Kapanga;normal;Para responder, pensa en este dato de musica nacional: Banda argentina de rock y cuarteto formada en Quilmes.;
Preguntas de cultura general;Musica Nacional;K;startsWith;Kapanga;normal;Dato distintivo de musica nacional: Banda argentina de rock y cuarteto formada en Quilmes.;
Preguntas de cultura general;Musica Nacional;K;startsWith;Kapanga;normal;Nombre, titulo o concepto buscado en musica nacional: Banda argentina de rock y cuarteto formada en Quilmes.;
Preguntas de cultura general;Musica Nacional;K;startsWith;Kapanga;normal;Pista de contexto argentino: Banda argentina de rock y cuarteto formada en Quilmes.;
Preguntas de cultura general;Musica Nacional;K;startsWith;Kapanga;normal;Esta pregunta apunta a un dato reconocido de musica nacional: Banda argentina de rock y cuarteto formada en Quilmes.;
Preguntas de cultura general;Musica Nacional;K;startsWith;Kapanga;normal;Ultima pista de la serie: Banda argentina de rock y cuarteto formada en Quilmes.;
Preguntas de cultura general;Musica Nacional;L;startsWith;Los Abuelos de la Nada;normal;Banda liderada por Miguel Abuelo.;
Preguntas de cultura general;Musica Nacional;L;startsWith;Los Abuelos de la Nada;normal;En musica nacional, identifica la respuesta asociada a esta pista: Banda liderada por Miguel Abuelo.;
Preguntas de cultura general;Musica Nacional;L;startsWith;Los Abuelos de la Nada;normal;Pista ampliada de musica nacional: Banda liderada por Miguel Abuelo.;
Preguntas de cultura general;Musica Nacional;L;startsWith;Los Abuelos de la Nada;normal;Referencia clave dentro de musica nacional: Banda liderada por Miguel Abuelo.;
Preguntas de cultura general;Musica Nacional;L;startsWith;Los Abuelos de la Nada;normal;Para responder, pensa en este dato de musica nacional: Banda liderada por Miguel Abuelo.;
Preguntas de cultura general;Musica Nacional;L;startsWith;Los Abuelos de la Nada;normal;Dato distintivo de musica nacional: Banda liderada por Miguel Abuelo.;
Preguntas de cultura general;Musica Nacional;L;startsWith;Los Abuelos de la Nada;normal;Nombre, titulo o concepto buscado en musica nacional: Banda liderada por Miguel Abuelo.;
Preguntas de cultura general;Musica Nacional;L;startsWith;Los Abuelos de la Nada;normal;Pista de contexto argentino: Banda liderada por Miguel Abuelo.;
Preguntas de cultura general;Musica Nacional;L;startsWith;Los Abuelos de la Nada;normal;Esta pregunta apunta a un dato reconocido de musica nacional: Banda liderada por Miguel Abuelo.;
Preguntas de cultura general;Musica Nacional;L;startsWith;Los Abuelos de la Nada;normal;Ultima pista de la serie: Banda liderada por Miguel Abuelo.;
Preguntas de cultura general;Musica Nacional;M;startsWith;Mercedes Sosa;normal;Cantante tucumana conocida como La Negra.;
Preguntas de cultura general;Musica Nacional;M;startsWith;Mercedes Sosa;normal;En musica nacional, identifica la respuesta asociada a esta pista: Cantante tucumana conocida como La Negra.;
Preguntas de cultura general;Musica Nacional;M;startsWith;Mercedes Sosa;normal;Pista ampliada de musica nacional: Cantante tucumana conocida como La Negra.;
Preguntas de cultura general;Musica Nacional;M;startsWith;Mercedes Sosa;normal;Referencia clave dentro de musica nacional: Cantante tucumana conocida como La Negra.;
Preguntas de cultura general;Musica Nacional;M;startsWith;Mercedes Sosa;normal;Para responder, pensa en este dato de musica nacional: Cantante tucumana conocida como La Negra.;
Preguntas de cultura general;Musica Nacional;M;startsWith;Mercedes Sosa;normal;Dato distintivo de musica nacional: Cantante tucumana conocida como La Negra.;
Preguntas de cultura general;Musica Nacional;M;startsWith;Mercedes Sosa;normal;Nombre, titulo o concepto buscado en musica nacional: Cantante tucumana conocida como La Negra.;
Preguntas de cultura general;Musica Nacional;M;startsWith;Mercedes Sosa;normal;Pista de contexto argentino: Cantante tucumana conocida como La Negra.;
Preguntas de cultura general;Musica Nacional;M;startsWith;Mercedes Sosa;normal;Esta pregunta apunta a un dato reconocido de musica nacional: Cantante tucumana conocida como La Negra.;
Preguntas de cultura general;Musica Nacional;M;startsWith;Mercedes Sosa;normal;Ultima pista de la serie: Cantante tucumana conocida como La Negra.;
Preguntas de cultura general;Musica Nacional;N;startsWith;Nito Mestre;normal;Integrante de Sui Generis junto a Charly Garcia.;
Preguntas de cultura general;Musica Nacional;N;startsWith;Nito Mestre;normal;En musica nacional, identifica la respuesta asociada a esta pista: Integrante de Sui Generis junto a Charly Garcia.;
Preguntas de cultura general;Musica Nacional;N;startsWith;Nito Mestre;normal;Pista ampliada de musica nacional: Integrante de Sui Generis junto a Charly Garcia.;
Preguntas de cultura general;Musica Nacional;N;startsWith;Nito Mestre;normal;Referencia clave dentro de musica nacional: Integrante de Sui Generis junto a Charly Garcia.;
Preguntas de cultura general;Musica Nacional;N;startsWith;Nito Mestre;normal;Para responder, pensa en este dato de musica nacional: Integrante de Sui Generis junto a Charly Garcia.;
Preguntas de cultura general;Musica Nacional;N;startsWith;Nito Mestre;normal;Dato distintivo de musica nacional: Integrante de Sui Generis junto a Charly Garcia.;
Preguntas de cultura general;Musica Nacional;N;startsWith;Nito Mestre;normal;Nombre, titulo o concepto buscado en musica nacional: Integrante de Sui Generis junto a Charly Garcia.;
Preguntas de cultura general;Musica Nacional;N;startsWith;Nito Mestre;normal;Pista de contexto argentino: Integrante de Sui Generis junto a Charly Garcia.;
